date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2023-08-03,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-03 [archive import: scored retroactively, not a live reading]",2023-08-03,scoring
2023-08-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-04 [archive import: scored retroactively, not a live reading]",2023-08-04,scoring
2023-08-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-07 [archive import: scored retroactively, not a live reading]",2023-08-07,scoring
2023-08-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-08 [archive import: scored retroactively, not a live reading]",2023-08-08,scoring
2023-08-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-09 [archive import: scored retroactively, not a live reading]",2023-08-09,scoring
2023-08-10,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2023-08-10 [archive import: scored retroactively, not a live reading]",2023-08-10,scoring
2023-08-11,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-08-11 [archive import: scored retroactively, not a live reading]",2023-08-11,scoring
2023-08-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-14 [archive import: scored retroactively, not a live reading]",2023-08-14,scoring
2023-08-15,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-15 [archive import: scored retroactively, not a live reading]",2023-08-15,scoring
2023-08-16,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-16 [archive import: scored retroactively, not a live reading]",2023-08-16,scoring
2023-08-17,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-17 [archive import: scored retroactively, not a live reading]",2023-08-17,scoring
2023-08-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-18 [archive import: scored retroactively, not a live reading]",2023-08-18,scoring
2023-08-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-21 [archive import: scored retroactively, not a live reading]",2023-08-21,scoring
2023-08-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-22 [archive import: scored retroactively, not a live reading]",2023-08-22,scoring
2023-08-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-23 [archive import: scored retroactively, not a live reading]",2023-08-23,scoring
2023-08-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-24 [archive import: scored retroactively, not a live reading]",2023-08-24,scoring
2023-08-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-25 [archive import: scored retroactively, not a live reading]",2023-08-25,scoring
2023-08-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-28 [archive import: scored retroactively, not a live reading]",2023-08-28,scoring
2023-08-29,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-08-29 [archive import: scored retroactively, not a live reading]",2023-08-29,scoring
2023-08-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-30 [archive import: scored retroactively, not a live reading]",2023-08-30,scoring
2023-08-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-08-31 [archive import: scored retroactively, not a live reading]",2023-08-31,scoring
2023-09-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-01 [archive import: scored retroactively, not a live reading]",2023-09-01,scoring
2023-09-05,13,0.001,0,up,"NY Fed SRF total accepted 13.0$m on 2023-09-05 [archive import: scored retroactively, not a live reading]",2023-09-05,scoring
2023-09-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-09-06 [archive import: scored retroactively, not a live reading]",2023-09-06,scoring
2023-09-07,14,0.001,0,up,"NY Fed SRF total accepted 14.0$m on 2023-09-07 [archive import: scored retroactively, not a live reading]",2023-09-07,scoring
2023-09-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-08 [archive import: scored retroactively, not a live reading]",2023-09-08,scoring
2023-09-11,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-09-11 [archive import: scored retroactively, not a live reading]",2023-09-11,scoring
2023-09-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-12 [archive import: scored retroactively, not a live reading]",2023-09-12,scoring
2023-09-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-13 [archive import: scored retroactively, not a live reading]",2023-09-13,scoring
2023-09-14,12,0.001,0,up,"NY Fed SRF total accepted 12.0$m on 2023-09-14 [archive import: scored retroactively, not a live reading]",2023-09-14,scoring
2023-09-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-15 [archive import: scored retroactively, not a live reading]",2023-09-15,scoring
2023-09-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-18 [archive import: scored retroactively, not a live reading]",2023-09-18,scoring
2023-09-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-19 [archive import: scored retroactively, not a live reading]",2023-09-19,scoring
2023-09-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-20 [archive import: scored retroactively, not a live reading]",2023-09-20,scoring
2023-09-21,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-09-21 [archive import: scored retroactively, not a live reading]",2023-09-21,scoring
2023-09-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-22 [archive import: scored retroactively, not a live reading]",2023-09-22,scoring
2023-09-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-25 [archive import: scored retroactively, not a live reading]",2023-09-25,scoring
2023-09-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-26 [archive import: scored retroactively, not a live reading]",2023-09-26,scoring
2023-09-27,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-09-27 [archive import: scored retroactively, not a live reading]",2023-09-27,scoring
2023-09-28,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-09-28 [archive import: scored retroactively, not a live reading]",2023-09-28,scoring
2023-09-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-09-29 [archive import: scored retroactively, not a live reading]",2023-09-29,scoring
2023-10-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-02 [archive import: scored retroactively, not a live reading]",2023-10-02,scoring
2023-10-03,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-10-03 [archive import: scored retroactively, not a live reading]",2023-10-03,scoring
2023-10-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-04 [archive import: scored retroactively, not a live reading]",2023-10-04,scoring
2023-10-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-05 [archive import: scored retroactively, not a live reading]",2023-10-05,scoring
2023-10-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-06 [archive import: scored retroactively, not a live reading]",2023-10-06,scoring
2023-10-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-10 [archive import: scored retroactively, not a live reading]",2023-10-10,scoring
2023-10-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-11 [archive import: scored retroactively, not a live reading]",2023-10-11,scoring
2023-10-12,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2023-10-12 [archive import: scored retroactively, not a live reading]",2023-10-12,scoring
2023-10-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-13 [archive import: scored retroactively, not a live reading]",2023-10-13,scoring
2023-10-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-16 [archive import: scored retroactively, not a live reading]",2023-10-16,scoring
2023-10-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-17 [archive import: scored retroactively, not a live reading]",2023-10-17,scoring
2023-10-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-18 [archive import: scored retroactively, not a live reading]",2023-10-18,scoring
2023-10-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-19 [archive import: scored retroactively, not a live reading]",2023-10-19,scoring
2023-10-20,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-10-20 [archive import: scored retroactively, not a live reading]",2023-10-20,scoring
2023-10-23,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2023-10-23 [archive import: scored retroactively, not a live reading]",2023-10-23,scoring
2023-10-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-24 [archive import: scored retroactively, not a live reading]",2023-10-24,scoring
2023-10-25,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-10-25 [archive import: scored retroactively, not a live reading]",2023-10-25,scoring
2023-10-26,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-10-26 [archive import: scored retroactively, not a live reading]",2023-10-26,scoring
2023-10-27,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-10-27 [archive import: scored retroactively, not a live reading]",2023-10-27,scoring
2023-10-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-30 [archive import: scored retroactively, not a live reading]",2023-10-30,scoring
2023-10-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-10-31 [archive import: scored retroactively, not a live reading]",2023-10-31,scoring
2023-11-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-01 [archive import: scored retroactively, not a live reading]",2023-11-01,scoring
2023-11-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-02 [archive import: scored retroactively, not a live reading]",2023-11-02,scoring
2023-11-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-03 [archive import: scored retroactively, not a live reading]",2023-11-03,scoring
2023-11-06,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-11-06 [archive import: scored retroactively, not a live reading]",2023-11-06,scoring
2023-11-07,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-11-07 [archive import: scored retroactively, not a live reading]",2023-11-07,scoring
2023-11-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-08 [archive import: scored retroactively, not a live reading]",2023-11-08,scoring
2023-11-09,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2023-11-09 [archive import: scored retroactively, not a live reading]",2023-11-09,scoring
2023-11-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-10 [archive import: scored retroactively, not a live reading]",2023-11-10,scoring
2023-11-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-13 [archive import: scored retroactively, not a live reading]",2023-11-13,scoring
2023-11-14,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2023-11-14 [archive import: scored retroactively, not a live reading]",2023-11-14,scoring
2023-11-15,76,0.008,0,up,"NY Fed SRF total accepted 76.0$m on 2023-11-15 [archive import: scored retroactively, not a live reading]",2023-11-15,scoring
2023-11-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-16 [archive import: scored retroactively, not a live reading]",2023-11-16,scoring
2023-11-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-17 [archive import: scored retroactively, not a live reading]",2023-11-17,scoring
2023-11-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-20 [archive import: scored retroactively, not a live reading]",2023-11-20,scoring
2023-11-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-21 [archive import: scored retroactively, not a live reading]",2023-11-21,scoring
2023-11-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-22 [archive import: scored retroactively, not a live reading]",2023-11-22,scoring
2023-11-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-24 [archive import: scored retroactively, not a live reading]",2023-11-24,scoring
2023-11-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-27 [archive import: scored retroactively, not a live reading]",2023-11-27,scoring
2023-11-28,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-11-28 [archive import: scored retroactively, not a live reading]",2023-11-28,scoring
2023-11-29,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-11-29 [archive import: scored retroactively, not a live reading]",2023-11-29,scoring
2023-11-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-11-30 [archive import: scored retroactively, not a live reading]",2023-11-30,scoring
2023-12-01,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2023-12-01 [archive import: scored retroactively, not a live reading]",2023-12-01,scoring
2023-12-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-04 [archive import: scored retroactively, not a live reading]",2023-12-04,scoring
2023-12-05,203,0.020,0,up,"NY Fed SRF total accepted 203.0$m on 2023-12-05 [archive import: scored retroactively, not a live reading]",2023-12-05,scoring
2023-12-06,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2023-12-06 [archive import: scored retroactively, not a live reading]",2023-12-06,scoring
2023-12-07,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2023-12-07 [archive import: scored retroactively, not a live reading]",2023-12-07,scoring
2023-12-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-08 [archive import: scored retroactively, not a live reading]",2023-12-08,scoring
2023-12-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-11 [archive import: scored retroactively, not a live reading]",2023-12-11,scoring
2023-12-12,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2023-12-12 [archive import: scored retroactively, not a live reading]",2023-12-12,scoring
2023-12-13,7,0.001,0,up,"NY Fed SRF total accepted 7.0$m on 2023-12-13 [archive import: scored retroactively, not a live reading]",2023-12-13,scoring
2023-12-14,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2023-12-14 [archive import: scored retroactively, not a live reading]",2023-12-14,scoring
2023-12-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-15 [archive import: scored retroactively, not a live reading]",2023-12-15,scoring
2023-12-18,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-12-18 [archive import: scored retroactively, not a live reading]",2023-12-18,scoring
2023-12-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-19 [archive import: scored retroactively, not a live reading]",2023-12-19,scoring
2023-12-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-20 [archive import: scored retroactively, not a live reading]",2023-12-20,scoring
2023-12-21,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-12-21 [archive import: scored retroactively, not a live reading]",2023-12-21,scoring
2023-12-22,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2023-12-22 [archive import: scored retroactively, not a live reading]",2023-12-22,scoring
2023-12-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-26 [archive import: scored retroactively, not a live reading]",2023-12-26,scoring
2023-12-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-27 [archive import: scored retroactively, not a live reading]",2023-12-27,scoring
2023-12-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-28 [archive import: scored retroactively, not a live reading]",2023-12-28,scoring
2023-12-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2023-12-29 [archive import: scored retroactively, not a live reading]",2023-12-29,scoring
2024-01-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-02 [archive import: scored retroactively, not a live reading]",2024-01-02,scoring
2024-01-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-03 [archive import: scored retroactively, not a live reading]",2024-01-03,scoring
2024-01-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-04 [archive import: scored retroactively, not a live reading]",2024-01-04,scoring
2024-01-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-05 [archive import: scored retroactively, not a live reading]",2024-01-05,scoring
2024-01-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-08 [archive import: scored retroactively, not a live reading]",2024-01-08,scoring
2024-01-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-09 [archive import: scored retroactively, not a live reading]",2024-01-09,scoring
2024-01-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-10 [archive import: scored retroactively, not a live reading]",2024-01-10,scoring
2024-01-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-11 [archive import: scored retroactively, not a live reading]",2024-01-11,scoring
2024-01-12,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-01-12 [archive import: scored retroactively, not a live reading]",2024-01-12,scoring
